62

Culture: zh-CN 
Date: 2015/8/5 08:50:01.32652

ENLIGHT Version: 1.5.58

Data Save Interval: 1
Timestamp Format: Full

Name: 
Description: 
Module Type: SM130
Mux Level: No Switch
HW Acquisition Rate: 1000 Hz
Wavelength Tracking: 60000 pm / acquistion
Data Interleave: 1

IP Address: 10.0.0.126
      Port: 1852

IDN: sm130
Image ID: 2.0h
S/N: SIABSU

CH 1 Configuration:
	Distance Compensation Enabled: False
	Spectral Average Count: 1
	Gain (dB): 0.0 dB
	Noise Thresh.: 200

CH 2 Configuration:
	Distance Compensation Enabled: False
	Spectral Average Count: 1
	Gain (dB): 0.0 dB
	Noise Thresh.: 200

CH 3 Configuration:
	Distance Compensation Enabled: False
	Spectral Average Count: 1
	Gain (dB): 0.0 dB
	Noise Thresh.: 200

CH 4 Configuration:
	Distance Compensation Enabled: False
	Spectral Average Count: 1
	Gain (dB): 0.0 dB
	Noise Thresh.: 200

s1_1 (NA, Strain): "(1e6*FBG_A1_N)/Fg-EpsT0", Range (-2039.722, 2062.074), Limits (NA, NA), Constants ( Fg=0.890, CTEs=0.000, C1=6.156, C2=0.700, FBG_A1_0=1543.738, FBG_A2_0=1553.234 ), Description: ""
	EpsT0: (DeltaT)*(C1/Fg+CTEs-C2)
	DeltaT: T1_1
s2_2 (NA, Strain): "(1e6*FBG_A1_N)/Fg-EpsT0", Range (-658.066, 675.557), Limits (NA, NA), Constants ( Fg=0.890, CTEs=10.000, C1=6.156, C2=0.700, FBG_A1_0=1543.740, FBG_A2_0=1553.226 ), Description: ""
	EpsT0: (DeltaT)*(C1/Fg+CTEs-C2)
	DeltaT: T1_1
t1_1_1 (NA, Temperature): "(FBG_A2-1553.226)*1000/28.9+25.5", Range (-112.994, 163.822), Limits (0.000, 35.000), Constants (  ), Description: ""
T1_1 (NA, Temperature): "1e3*(FBG_A2_D/St)", Range (-142.293, 134.523), Limits (NA, NA), Constants ( St=28.900, FBG_A2_0=1553.336 ), Description: ""

FBG_A1 (FBG): #Avg = 1, Alpha = 0.00, Range (1539.751, 1547.751), Distance = 0 m
FBG_A2 (FBG): #Avg = 1, Alpha = 0.00, Range (1549.224, 1557.224), Distance = 0 m

Timestamp	s1_1	s2_2	t1_1_1	T1_1	FBG_A1	FBG_A2
2015/8/5 08:50:06.96614	18.670	16.835	25.355	-3.945	1543.76054	1553.22180
2015/8/5 08:50:06.96714	17.275	15.550	25.344	-3.956	1543.75853	1553.22148
2015/8/5 08:50:06.96814	18.491	16.711	25.349	-3.950	1543.76025	1553.22164
2015/8/5 08:50:06.96914	17.451	15.672	25.349	-3.950	1543.75882	1553.22164
2015/8/5 08:50:06.97014	17.451	15.672	25.349	-3.950	1543.75882	1553.22164
2015/8/5 08:50:06.97114	17.486	15.761	25.344	-3.956	1543.75882	1553.22148
2015/8/5 08:50:06.97214	17.678	16.604	25.279	-4.021	1543.75853	1553.21960
2015/8/5 08:50:06.97314	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:06.97414	17.486	15.761	25.344	-3.956	1543.75882	1553.22148
2015/8/5 08:50:06.97514	17.206	15.372	25.355	-3.945	1543.75853	1553.22180
2015/8/5 08:50:06.97614	17.643	16.511	25.284	-4.015	1543.75853	1553.21977
2015/8/5 08:50:06.97714	17.275	15.550	25.344	-3.956	1543.75853	1553.22148
2015/8/5 08:50:06.97814	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:06.97914	18.704	16.925	25.349	-3.950	1543.76054	1553.22164
2015/8/5 08:50:06.98014	18.491	16.711	25.349	-3.950	1543.76025	1553.22164
2015/8/5 08:50:06.98114	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:06.98214	18.738	17.014	25.344	-3.956	1543.76054	1553.22148
2015/8/5 08:50:06.98314	17.643	16.511	25.284	-4.015	1543.75853	1553.21977
2015/8/5 08:50:06.98414	18.313	16.589	25.344	-3.956	1543.75995	1553.22148
2015/8/5 08:50:06.98514	18.704	16.925	25.349	-3.950	1543.76054	1553.22164
2015/8/5 08:50:06.98614	17.451	15.672	25.349	-3.950	1543.75882	1553.22164
2015/8/5 08:50:06.98714	17.451	15.672	25.349	-3.950	1543.75882	1553.22164
2015/8/5 08:50:06.98814	17.486	15.761	25.344	-3.956	1543.75882	1553.22148
2015/8/5 08:50:06.98914	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:06.99014	19.142	18.067	25.279	-4.021	1543.76054	1553.21960
2015/8/5 08:50:06.99114	19.142	18.067	25.279	-4.021	1543.76054	1553.21960
2015/8/5 08:50:06.99214	18.704	16.925	25.349	-3.950	1543.76054	1553.22164
2015/8/5 08:50:06.99314	18.491	16.711	25.349	-3.950	1543.76025	1553.22164
2015/8/5 08:50:06.99414	17.486	15.761	25.344	-3.956	1543.75882	1553.22148
2015/8/5 08:50:06.99514	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:06.99614	17.643	16.511	25.284	-4.015	1543.75853	1553.21977
2015/8/5 08:50:06.99714	19.142	18.067	25.279	-4.021	1543.76054	1553.21960
2015/8/5 08:50:06.99814	19.142	18.067	25.279	-4.021	1543.76054	1553.21960
2015/8/5 08:50:06.99914	17.486	15.761	25.344	-3.956	1543.75882	1553.22148
2015/8/5 08:50:07.00014	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:07.00114	18.525	16.801	25.344	-3.956	1543.76025	1553.22148
2015/8/5 08:50:07.00214	17.678	16.604	25.279	-4.021	1543.75853	1553.21960
2015/8/5 08:50:07.00314	17.889	16.815	25.279	-4.021	1543.75882	1553.21960
2015/8/5 08:50:07.00414	19.321	18.190	25.284	-4.015	1543.76083	1553.21977
2015/8/5 08:50:07.00514	18.929	17.854	25.279	-4.021	1543.76025	1553.21960
2015/8/5 08:50:07.00614	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:07.00714	18.738	17.014	25.344	-3.956	1543.76054	1553.22148
2015/8/5 08:50:07.00814	17.643	16.511	25.284	-4.015	1543.75853	1553.21977
2015/8/5 08:50:07.00914	18.704	16.925	25.349	-3.950	1543.76054	1553.22164
2015/8/5 08:50:07.01014	17.643	16.511	25.284	-4.015	1543.75853	1553.21977
2015/8/5 08:50:07.01114	17.925	16.907	25.273	-4.026	1543.75882	1553.21944
2015/8/5 08:50:07.01214	19.142	18.067	25.279	-4.021	1543.76054	1553.21960
2015/8/5 08:50:07.01314	17.678	16.604	25.279	-4.021	1543.75853	1553.21960
2015/8/5 08:50:07.01414	17.889	16.815	25.279	-4.021	1543.75882	1553.21960
2015/8/5 08:50:07.01514	17.451	15.672	25.349	-3.950	1543.75882	1553.22164
2015/8/5 08:50:07.01614	17.889	16.815	25.279	-4.021	1543.75882	1553.21960
2015/8/5 08:50:07.01714	17.889	16.815	25.279	-4.021	1543.75882	1553.21960
2015/8/5 08:50:07.01814	17.889	16.815	25.279	-4.021	1543.75882	1553.21960
2015/8/5 08:50:07.01914	17.678	16.604	25.279	-4.021	1543.75853	1553.21960
2015/8/5 08:50:07.02014	17.678	16.604	25.279	-4.021	1543.75853	1553.21960
2015/8/5 08:50:07.02114	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:07.02214	17.643	16.511	25.284	-4.015	1543.75853	1553.21977
2015/8/5 08:50:07.02314	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:07.02414	19.142	18.067	25.279	-4.021	1543.76054	1553.21960
2015/8/5 08:50:07.02514	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:07.02614	17.643	16.511	25.284	-4.015	1543.75853	1553.21977
2015/8/5 08:50:07.02714	18.893	17.762	25.284	-4.015	1543.76025	1553.21977
2015/8/5 08:50:07.02814	17.643	16.511	25.284	-4.015	1543.75853	1553.21977
2015/8/5 08:50:07.02914	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:07.03014	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:07.03114	17.451	15.672	25.349	-3.950	1543.75882	1553.22164
2015/8/5 08:50:07.03214	18.704	16.925	25.349	-3.950	1543.76054	1553.22164
2015/8/5 08:50:07.03314	18.893	17.762	25.284	-4.015	1543.76025	1553.21977
2015/8/5 08:50:07.03414	17.678	16.604	25.279	-4.021	1543.75853	1553.21960
2015/8/5 08:50:07.03514	17.206	15.372	25.355	-3.945	1543.75853	1553.22180
2015/8/5 08:50:07.03614	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:07.03714	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:07.03814	18.929	17.854	25.279	-4.021	1543.76025	1553.21960
2015/8/5 08:50:07.03914	17.678	16.604	25.279	-4.021	1543.75853	1553.21960
2015/8/5 08:50:07.04014	18.491	16.711	25.349	-3.950	1543.76025	1553.22164
2015/8/5 08:50:07.04114	18.704	16.925	25.349	-3.950	1543.76054	1553.22164
2015/8/5 08:50:07.04214	17.275	15.550	25.344	-3.956	1543.75853	1553.22148
2015/8/5 08:50:07.04314	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:07.04414	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:07.04514	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:07.04614	17.031	15.251	25.349	-3.950	1543.75824	1553.22164
2015/8/5 08:50:07.04714	19.107	17.975	25.284	-4.015	1543.76054	1553.21977
2015/8/5 08:50:07.04814	18.704	16.925	25.349	-3.950	1543.76054	1553.22164
2015/8/5 08:50:07.04914	18.704	16.925	25.349	-3.950	1543.76054	1553.22164
2015/8/5 08:50:07.05014	17.643	16.511	25.284	-4.015	1543.75853	1553.21977
2015/8/5 08:50:07.05114	18.704	16.925	25.349	-3.950	1543.76054	1553.22164
2015/8/5 08:50:07.05214	18.670	16.835	25.355	-3.945	1543.76054	1553.22180
2015/8/5 08:50:07.05314	18.704	16.925	25.349	-3.950	1543.76054	1553.22164
2015/8/5 08:50:07.05414	18.525	16.801	25.344	-3.956	1543.76025	1553.22148
2015/8/5 08:50:07.05514	17.451	15.672	25.349	-3.950	1543.75882	1553.22164
2015/8/5 08:50:07.05614	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:07.05714	18.704	16.925	25.349	-3.950	1543.76054	1553.22164
2015/8/5 08:50:07.05814	19.142	18.067	25.279	-4.021	1543.76054	1553.21960
2015/8/5 08:50:07.05914	19.142	18.067	25.279	-4.021	1543.76054	1553.21960
2015/8/5 08:50:07.06014	19.107	17.975	25.284	-4.015	1543.76054	1553.21977
2015/8/5 08:50:07.06114	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:07.06214	18.704	16.925	25.349	-3.950	1543.76054	1553.22164
2015/8/5 08:50:07.06314	18.491	16.711	25.349	-3.950	1543.76025	1553.22164
2015/8/5 08:50:07.06414	19.142	18.067	25.279	-4.021	1543.76054	1553.21960
2015/8/5 08:50:07.06514	17.451	15.672	25.349	-3.950	1543.75882	1553.22164
2015/8/5 08:50:07.06614	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:07.06714	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:07.06814	19.142	18.067	25.279	-4.021	1543.76054	1553.21960
2015/8/5 08:50:07.06914	18.704	16.925	25.349	-3.950	1543.76054	1553.22164
2015/8/5 08:50:07.07014	17.925	16.907	25.273	-4.026	1543.75882	1553.21944
2015/8/5 08:50:07.07114	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:07.07214	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:07.07314	18.704	16.925	25.349	-3.950	1543.76054	1553.22164
2015/8/5 08:50:07.07414	18.919	17.139	25.349	-3.950	1543.76083	1553.22164
2015/8/5 08:50:07.07514	18.491	16.711	25.349	-3.950	1543.76025	1553.22164
2015/8/5 08:50:07.07614	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:07.07714	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:07.07814	18.929	17.854	25.279	-4.021	1543.76025	1553.21960
2015/8/5 08:50:07.07914	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:07.08014	18.919	17.139	25.349	-3.950	1543.76083	1553.22164
2015/8/5 08:50:07.08114	19.107	17.975	25.284	-4.015	1543.76054	1553.21977
2015/8/5 08:50:07.08214	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:07.08314	17.678	16.604	25.279	-4.021	1543.75853	1553.21960
2015/8/5 08:50:07.08414	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:07.08514	18.704	16.925	25.349	-3.950	1543.76054	1553.22164
2015/8/5 08:50:07.08614	18.738	17.014	25.344	-3.956	1543.76054	1553.22148
2015/8/5 08:50:07.08714	19.142	18.067	25.279	-4.021	1543.76054	1553.21960
2015/8/5 08:50:07.08814	17.643	16.511	25.284	-4.015	1543.75853	1553.21977
2015/8/5 08:50:07.08914	18.704	16.925	25.349	-3.950	1543.76054	1553.22164
2015/8/5 08:50:07.09014	17.854	16.723	25.284	-4.015	1543.75882	1553.21977
2015/8/5 08:50:07.09114	17.469	16.394	25.279	-4.021	1543.75824	1553.21960
2015/8/5 08:50:07.09214	19.177	18.160	25.273	-4.026	1543.76054	1553.21944
2015/8/5 08:50:07.09314	17.678	16.604	25.279	-4.021	1543.75853	1553.21960
2015/8/5 08:50:07.09414	17.854	16.723	25.284	-4.015	1543.75882	1553.21977
2015/8/5 08:50:07.09514	17.643	16.511	25.284	-4.015	1543.75853	1553.21977
2015/8/5 08:50:07.09614	17.889	16.815	25.279	-4.021	1543.75882	1553.21960
2015/8/5 08:50:07.09714	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:07.09814	17.451	15.672	25.349	-3.950	1543.75882	1553.22164
2015/8/5 08:50:07.09914	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:07.10014	19.107	17.975	25.284	-4.015	1543.76054	1553.21977
2015/8/5 08:50:07.10114	17.889	16.815	25.279	-4.021	1543.75882	1553.21960
2015/8/5 08:50:07.10214	17.678	16.604	25.279	-4.021	1543.75853	1553.21960
2015/8/5 08:50:07.10314	19.142	18.067	25.279	-4.021	1543.76054	1553.21960
2015/8/5 08:50:07.10414	17.451	15.672	25.349	-3.950	1543.75882	1553.22164
2015/8/5 08:50:07.10514	19.142	18.067	25.279	-4.021	1543.76054	1553.21960
2015/8/5 08:50:07.10614	17.643	16.511	25.284	-4.015	1543.75853	1553.21977
2015/8/5 08:50:07.10714	17.678	16.604	25.279	-4.021	1543.75853	1553.21960
2015/8/5 08:50:07.10814	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:07.10914	17.889	16.815	25.279	-4.021	1543.75882	1553.21960
2015/8/5 08:50:07.11014	17.714	16.696	25.273	-4.026	1543.75853	1553.21944
2015/8/5 08:50:07.11114	19.107	17.975	25.284	-4.015	1543.76054	1553.21977
2015/8/5 08:50:07.11214	19.142	18.067	25.279	-4.021	1543.76054	1553.21960
2015/8/5 08:50:07.11314	17.889	16.815	25.279	-4.021	1543.75882	1553.21960
2015/8/5 08:50:07.11414	17.889	16.815	25.279	-4.021	1543.75882	1553.21960
2015/8/5 08:50:07.11514	17.854	16.723	25.284	-4.015	1543.75882	1553.21977
2015/8/5 08:50:07.11614	17.678	16.604	25.279	-4.021	1543.75853	1553.21960
2015/8/5 08:50:07.11714	18.704	16.925	25.349	-3.950	1543.76054	1553.22164
2015/8/5 08:50:07.11814	17.643	16.511	25.284	-4.015	1543.75853	1553.21977
2015/8/5 08:50:07.11914	17.889	16.815	25.279	-4.021	1543.75882	1553.21960
2015/8/5 08:50:07.12014	18.491	16.711	25.349	-3.950	1543.76025	1553.22164
2015/8/5 08:50:07.12114	17.451	15.672	25.349	-3.950	1543.75882	1553.22164
2015/8/5 08:50:07.12214	18.738	17.014	25.344	-3.956	1543.76054	1553.22148
2015/8/5 08:50:07.12314	18.704	16.925	25.349	-3.950	1543.76054	1553.22164
2015/8/5 08:50:07.12414	17.275	15.550	25.344	-3.956	1543.75853	1553.22148
2015/8/5 08:50:07.12514	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:07.12614	17.451	15.672	25.349	-3.950	1543.75882	1553.22164
2015/8/5 08:50:07.12714	17.275	15.550	25.344	-3.956	1543.75853	1553.22148
2015/8/5 08:50:07.12814	17.678	16.604	25.279	-4.021	1543.75853	1553.21960
2015/8/5 08:50:07.12914	17.451	15.672	25.349	-3.950	1543.75882	1553.22164
2015/8/5 08:50:07.13014	19.142	18.067	25.279	-4.021	1543.76054	1553.21960
2015/8/5 08:50:07.13114	18.704	16.925	25.349	-3.950	1543.76054	1553.22164
2015/8/5 08:50:07.13214	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:07.13314	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:07.13414	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:07.13514	18.738	17.014	25.344	-3.956	1543.76054	1553.22148
2015/8/5 08:50:07.13614	18.738	17.014	25.344	-3.956	1543.76054	1553.22148
2015/8/5 08:50:07.13714	17.275	15.550	25.344	-3.956	1543.75853	1553.22148
2015/8/5 08:50:07.13814	17.925	16.907	25.273	-4.026	1543.75882	1553.21944
2015/8/5 08:50:07.13914	18.491	16.711	25.349	-3.950	1543.76025	1553.22164
2015/8/5 08:50:07.14014	18.670	16.835	25.355	-3.945	1543.76054	1553.22180
2015/8/5 08:50:07.14114	18.525	16.801	25.344	-3.956	1543.76025	1553.22148
2015/8/5 08:50:07.14214	19.107	17.975	25.284	-4.015	1543.76054	1553.21977
2015/8/5 08:50:07.14314	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:07.14414	18.893	17.762	25.284	-4.015	1543.76025	1553.21977
2015/8/5 08:50:07.14514	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:07.14614	17.451	15.672	25.349	-3.950	1543.75882	1553.22164
2015/8/5 08:50:07.14714	17.451	15.672	25.349	-3.950	1543.75882	1553.22164
2015/8/5 08:50:07.14814	18.704	16.925	25.349	-3.950	1543.76054	1553.22164
2015/8/5 08:50:07.14914	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:07.15014	19.107	17.975	25.284	-4.015	1543.76054	1553.21977
2015/8/5 08:50:07.15114	17.451	15.672	25.349	-3.950	1543.75882	1553.22164
2015/8/5 08:50:07.15214	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:07.15314	18.738	17.014	25.344	-3.956	1543.76054	1553.22148
2015/8/5 08:50:07.15414	17.486	15.761	25.344	-3.956	1543.75882	1553.22148
2015/8/5 08:50:07.15514	17.451	15.672	25.349	-3.950	1543.75882	1553.22164
2015/8/5 08:50:07.15614	17.275	15.550	25.344	-3.956	1543.75853	1553.22148
2015/8/5 08:50:07.15714	18.704	16.925	25.349	-3.950	1543.76054	1553.22164
2015/8/5 08:50:07.15814	19.107	17.975	25.284	-4.015	1543.76054	1553.21977
2015/8/5 08:50:07.15914	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:07.16014	17.031	15.251	25.349	-3.950	1543.75824	1553.22164
2015/8/5 08:50:07.16114	19.142	18.067	25.279	-4.021	1543.76054	1553.21960
2015/8/5 08:50:07.16214	17.678	16.604	25.279	-4.021	1543.75853	1553.21960
2015/8/5 08:50:07.16314	18.704	16.925	25.349	-3.950	1543.76054	1553.22164
2015/8/5 08:50:07.16414	17.678	16.604	25.279	-4.021	1543.75853	1553.21960
2015/8/5 08:50:07.16514	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:07.16614	17.678	16.604	25.279	-4.021	1543.75853	1553.21960
2015/8/5 08:50:07.16714	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:07.16814	18.670	16.835	25.355	-3.945	1543.76054	1553.22180
2015/8/5 08:50:07.16914	17.643	16.511	25.284	-4.015	1543.75853	1553.21977
2015/8/5 08:50:07.17014	18.704	16.925	25.349	-3.950	1543.76054	1553.22164
2015/8/5 08:50:07.17114	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:07.17214	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:07.17314	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:07.17414	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:07.17514	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:07.17614	18.704	16.925	25.349	-3.950	1543.76054	1553.22164
2015/8/5 08:50:07.17714	18.704	16.925	25.349	-3.950	1543.76054	1553.22164
2015/8/5 08:50:07.17814	17.031	15.251	25.349	-3.950	1543.75824	1553.22164
2015/8/5 08:50:07.17914	19.142	18.067	25.279	-4.021	1543.76054	1553.21960
2015/8/5 08:50:07.18014	18.491	16.711	25.349	-3.950	1543.76025	1553.22164
2015/8/5 08:50:07.18114	17.643	16.511	25.284	-4.015	1543.75853	1553.21977
2015/8/5 08:50:07.18214	18.704	16.925	25.349	-3.950	1543.76054	1553.22164
2015/8/5 08:50:07.18314	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:07.18414	17.678	16.604	25.279	-4.021	1543.75853	1553.21960
2015/8/5 08:50:07.18514	18.704	16.925	25.349	-3.950	1543.76054	1553.22164
2015/8/5 08:50:07.18614	17.643	16.511	25.284	-4.015	1543.75853	1553.21977
2015/8/5 08:50:07.18714	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:07.18814	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:07.18914	17.275	15.550	25.344	-3.956	1543.75853	1553.22148
2015/8/5 08:50:07.19014	17.643	16.511	25.284	-4.015	1543.75853	1553.21977
2015/8/5 08:50:07.19114	19.142	18.067	25.279	-4.021	1543.76054	1553.21960
2015/8/5 08:50:07.19214	18.525	16.801	25.344	-3.956	1543.76025	1553.22148
2015/8/5 08:50:07.19314	17.678	16.604	25.279	-4.021	1543.75853	1553.21960
2015/8/5 08:50:07.19414	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:07.19514	17.854	16.723	25.284	-4.015	1543.75882	1553.21977
2015/8/5 08:50:07.19614	17.678	16.604	25.279	-4.021	1543.75853	1553.21960
2015/8/5 08:50:07.19714	18.919	17.139	25.349	-3.950	1543.76083	1553.22164
2015/8/5 08:50:07.19814	17.275	15.550	25.344	-3.956	1543.75853	1553.22148
2015/8/5 08:50:07.19914	18.525	16.801	25.344	-3.956	1543.76025	1553.22148
2015/8/5 08:50:07.20014	17.643	16.511	25.284	-4.015	1543.75853	1553.21977
2015/8/5 08:50:07.20114	17.643	16.511	25.284	-4.015	1543.75853	1553.21977
2015/8/5 08:50:07.20214	17.889	16.815	25.279	-4.021	1543.75882	1553.21960
2015/8/5 08:50:07.20314	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:07.20414	17.678	16.604	25.279	-4.021	1543.75853	1553.21960
2015/8/5 08:50:07.20514	17.643	16.511	25.284	-4.015	1543.75853	1553.21977
2015/8/5 08:50:07.20614	17.678	16.604	25.279	-4.021	1543.75853	1553.21960
2015/8/5 08:50:07.20714	17.275	15.550	25.344	-3.956	1543.75853	1553.22148
2015/8/5 08:50:07.20814	19.107	17.975	25.284	-4.015	1543.76054	1553.21977
2015/8/5 08:50:07.20914	17.275	15.550	25.344	-3.956	1543.75853	1553.22148
2015/8/5 08:50:07.21014	18.670	16.835	25.355	-3.945	1543.76054	1553.22180
2015/8/5 08:50:07.21114	17.451	15.672	25.349	-3.950	1543.75882	1553.22164
2015/8/5 08:50:07.21214	18.893	17.762	25.284	-4.015	1543.76025	1553.21977
2015/8/5 08:50:07.21314	17.889	16.815	25.279	-4.021	1543.75882	1553.21960
2015/8/5 08:50:07.21414	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:07.21514	18.704	16.925	25.349	-3.950	1543.76054	1553.22164
2015/8/5 08:50:07.21614	18.738	17.014	25.344	-3.956	1543.76054	1553.22148
2015/8/5 08:50:07.21714	17.451	15.672	25.349	-3.950	1543.75882	1553.22164
2015/8/5 08:50:07.21814	17.451	15.672	25.349	-3.950	1543.75882	1553.22164
2015/8/5 08:50:07.21914	17.889	16.815	25.279	-4.021	1543.75882	1553.21960
2015/8/5 08:50:07.22014	17.486	15.761	25.344	-3.956	1543.75882	1553.22148
2015/8/5 08:50:07.22114	19.142	18.067	25.279	-4.021	1543.76054	1553.21960
2015/8/5 08:50:07.22214	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:07.22314	17.451	15.672	25.349	-3.950	1543.75882	1553.22164
2015/8/5 08:50:07.22414	17.643	16.511	25.284	-4.015	1543.75853	1553.21977
2015/8/5 08:50:07.22514	18.704	16.925	25.349	-3.950	1543.76054	1553.22164
2015/8/5 08:50:07.22614	19.107	17.975	25.284	-4.015	1543.76054	1553.21977
2015/8/5 08:50:07.22714	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:07.22814	17.678	16.604	25.279	-4.021	1543.75853	1553.21960
2015/8/5 08:50:07.22914	17.469	16.394	25.279	-4.021	1543.75824	1553.21960
2015/8/5 08:50:07.23014	18.704	16.925	25.349	-3.950	1543.76054	1553.22164
2015/8/5 08:50:07.23114	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:07.23214	17.889	16.815	25.279	-4.021	1543.75882	1553.21960
2015/8/5 08:50:07.23314	17.206	15.372	25.355	-3.945	1543.75853	1553.22180
2015/8/5 08:50:07.23414	17.486	15.761	25.344	-3.956	1543.75882	1553.22148
2015/8/5 08:50:07.23514	18.893	17.762	25.284	-4.015	1543.76025	1553.21977
2015/8/5 08:50:07.23614	19.142	18.067	25.279	-4.021	1543.76054	1553.21960
2015/8/5 08:50:07.23714	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:07.23814	18.704	16.925	25.349	-3.950	1543.76054	1553.22164
2015/8/5 08:50:07.23914	18.491	16.711	25.349	-3.950	1543.76025	1553.22164
2015/8/5 08:50:07.24014	17.678	16.604	25.279	-4.021	1543.75853	1553.21960
2015/8/5 08:50:07.24114	18.929	17.854	25.279	-4.021	1543.76025	1553.21960
2015/8/5 08:50:07.24214	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:07.24314	19.142	18.067	25.279	-4.021	1543.76054	1553.21960
2015/8/5 08:50:07.24414	18.738	17.014	25.344	-3.956	1543.76054	1553.22148
2015/8/5 08:50:07.24514	17.678	16.604	25.279	-4.021	1543.75853	1553.21960
2015/8/5 08:50:07.24614	17.451	15.672	25.349	-3.950	1543.75882	1553.22164
2015/8/5 08:50:07.24714	17.240	15.461	25.349	-3.950	1543.75853	1553.22164
2015/8/5 08:50:07.24814	17.678	16.604	25.279	-4.021	1543.75853	1553.21960
2015/8/5 08:50:07.24914	18.704	16.925	25.349	-3.950	1543.76054	1553.22164
2015/8/5 08:50:07.25014	18.738	17.014	25.344	-3.956	1543.76054	1553.22148
